annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
🧠 ML Signal: Usage of external function to_pd_timestamp,"[8582, 100, 254, 10373, 26484, 25, 29566, 286, 7097, 2163, 284, 62, 30094, 62, 16514, 27823]",0.5,179,ml_signal,22,Usage of external function to_pd_timestamp,,162,"#   'HOLD_NUM_RATIO': 24.44,","[2, 220, 220, 705, 39, 15173, 62, 41359, 62, 49, 1404, 9399, 10354, 1987, 13, 2598, 11]"
🧠 ML Signal: Iterating over a fixed set of types (ActorType) to filter or process data,"[8582, 100, 254, 10373, 26484, 25, 40806, 803, 625, 257, 5969, 900, 286, 3858, 357, 40277, 6030, 8, 284, 8106, 393, 1429, 1366]",0.5,193,ml_signal,24,Iterating over a fixed set of types (ActorType) to filter or process data,,179,"#   'IS_HOLDORG': '1',","[2, 220, 220, 705, 1797, 62, 39, 15173, 1581, 38, 10354, 705, 16, 3256]"
⚠️ SAST Risk (Low): Potential exposure of sensitive data if entity.code or the_date contains sensitive information,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 32480, 7111, 286, 8564, 1366, 611, 9312, 13, 8189, 393, 262, 62, 4475, 4909, 8564, 1321]",0.5,215,sast_risk,27,Potential exposure of sensitive data if entity.code or the_date contains sensitive information,Low,193,"#  {'END_DATE': '2021-03-31 00:00:00',","[2, 220, 1391, 6, 10619, 62, 35, 6158, 10354, 705, 1238, 2481, 12, 3070, 12, 3132, 3571, 25, 405, 25, 405, 3256]"
🧠 ML Signal: Creating a structured data record from API results,"[8582, 100, 254, 10373, 26484, 25, 30481, 257, 20793, 1366, 1700, 422, 7824, 2482]",0.5,233,ml_signal,31,Creating a structured data record from API results,,215,"#   'HOLDER_CODE_OLD': '161606',","[2, 220, 220, 705, 39, 3535, 14418, 62, 34, 16820, 62, 15173, 10354, 705, 1433, 1433, 3312, 3256]"
✅ Best Practice: Using pandas DataFrame for structured data manipulation,"[26486, 227, 6705, 19939, 25, 8554, 19798, 292, 6060, 19778, 329, 20793, 1366, 17512]",0.5,253,best_practice,51,Using pandas DataFrame for structured data manipulation,,233,"    def record(self, entity, start, end, size, timestamps):","[220, 220, 220, 825, 1700, 7, 944, 11, 9312, 11, 923, 11, 886, 11, 2546, 11, 4628, 395, 9430, 2599]"
⚠️ SAST Risk (Low): Ensure df_to_db handles SQL injection and data validation,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 48987, 47764, 62, 1462, 62, 9945, 17105, 16363, 16954, 290, 1366, 21201]",0.5,276,sast_risk,58,Ensure df_to_db handles SQL injection and data validation,Low,253,                result = get_ii_holder(,"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 1255, 796, 651, 62, 4178, 62, 13829, 7]"
🧠 ML Signal: Creating a structured data record for actors,"[8582, 100, 254, 10373, 26484, 25, 30481, 257, 20793, 1366, 1700, 329, 10544]",0.5,299,ml_signal,58,Creating a structured data record for actors,,276,                result = get_ii_holder(,"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 1255, 796, 651, 62, 4178, 62, 13829, 7]"
✅ Best Practice: Using pandas DataFrame for structured data manipulation,"[26486, 227, 6705, 19939, 25, 8554, 19798, 292, 6060, 19778, 329, 20793, 1366, 17512]",0.5,341,best_practice,75,Using pandas DataFrame for structured data manipulation,,299,"                            ""holding_numbers"": item[""TOTAL_SHARES""],","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 366, 19216, 62, 77, 17024, 1298, 2378, 14692, 51, 27510, 62, 9693, 1503, 1546, 33116]"
⚠️ SAST Risk (Low): Ensure df_to_db handles SQL injection and data validation,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 48987, 47764, 62, 1462, 62, 9945, 17105, 16363, 16954, 290, 1366, 21201]",0.5,383,sast_risk,75,Ensure df_to_db handles SQL injection and data validation,Low,341,"                            ""holding_numbers"": item[""TOTAL_SHARES""],","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 366, 19216, 62, 77, 17024, 1298, 2378, 14692, 51, 27510, 62, 9693, 1503, 1546, 33116]"
🧠 ML Signal: Entry point for running the script with specific parameters,"[8582, 100, 254, 10373, 26484, 25, 21617, 966, 329, 2491, 262, 4226, 351, 2176, 10007]",0.5,425,ml_signal,75,Entry point for running the script with specific parameters,,383,"                            ""holding_numbers"": item[""TOTAL_SHARES""],","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 366, 19216, 62, 77, 17024, 1298, 2378, 14692, 51, 27510, 62, 9693, 1503, 1546, 33116]"
🧠 ML Signal: Defining module exports for external use,"[8582, 100, 254, 10373, 26484, 25, 2896, 3191, 8265, 15319, 329, 7097, 779]",0.5,467,ml_signal,75,Defining module exports for external use,,425,"                            ""holding_numbers"": item[""TOTAL_SHARES""],","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 366, 19216, 62, 77, 17024, 1298, 2378, 14692, 51, 27510, 62, 9693, 1503, 1546, 33116]"
