annotation,annotation_tokens,confidence,end_token,label,line,reason,start_token,text,tokens
✅ Best Practice: Clear mapping of data fields to transformation functions,"[26486, 227, 6705, 19939, 25, 11459, 16855, 286, 1366, 7032, 284, 13389, 5499]",0.5,47,best_practice,15,Clear mapping of data fields to transformation functions,47,,[]
✅ Best Practice: Consider adding a docstring to describe the function's purpose and parameters,"[26486, 227, 6705, 19939, 25, 12642, 4375, 257, 2205, 8841, 284, 6901, 262, 2163, 338, 4007, 290, 10007]",0.5,73,best_practice,25,Consider adding a docstring to describe the function's purpose and parameters,47,"            ""holder_code"": (""GuDongDaiMa"", str),","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 366, 13829, 62, 8189, 1298, 5855, 8205, 35, 506, 35, 1872, 21467, 1600, 965, 828]"
✅ Best Practice: Use descriptive keys in the dictionary to improve readability,"[26486, 227, 6705, 19939, 25, 5765, 35644, 8251, 287, 262, 22155, 284, 2987, 1100, 1799]",0.5,100,best_practice,27,Use descriptive keys in the dictionary to improve readability,73,"            ""holder_name"": (""GuDongMingCheng"", str),","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 366, 13829, 62, 3672, 1298, 5855, 8205, 35, 506, 44, 278, 7376, 782, 1600, 965, 828]"
🧠 ML Signal: Usage of dictionary to structure request parameters,"[8582, 100, 254, 10373, 26484, 25, 29566, 286, 22155, 284, 4645, 2581, 10007]",1.0,120,ml_signal,28,Usage of dictionary to structure request parameters,100,            # 持股数,"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 1303, 10545, 234, 223, 164, 224, 94, 46763, 108]"
🧠 ML Signal: Function call pattern with specific parameters,"[8582, 100, 254, 10373, 26484, 25, 15553, 869, 3912, 351, 2176, 10007]",0.5,149,ml_signal,29,Function call pattern with specific parameters,120,"            ""shareholding_numbers"": (""ChiGuShu"", to_float),","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 366, 20077, 19216, 62, 77, 17024, 1298, 5855, 1925, 72, 8205, 2484, 84, 1600, 284, 62, 22468, 828]"
✅ Best Practice: Use of descriptive function name for clarity,"[26486, 227, 6705, 19939, 25, 5765, 286, 35644, 2163, 1438, 329, 16287]",0.5,176,best_practice,27,Use of descriptive function name for clarity,149,"            ""holder_name"": (""GuDongMingCheng"", str),","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 366, 13829, 62, 3672, 1298, 5855, 8205, 35, 506, 44, 278, 7376, 782, 1600, 965, 828]"
✅ Best Practice: Use of descriptive variable name for clarity,"[26486, 227, 6705, 19939, 25, 5765, 286, 35644, 7885, 1438, 329, 16287]",1.0,205,best_practice,29,Use of descriptive variable name for clarity,176,"            ""shareholding_numbers"": (""ChiGuShu"", to_float),","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 366, 20077, 19216, 62, 77, 17024, 1298, 5855, 1925, 72, 8205, 2484, 84, 1600, 284, 62, 22468, 828]"
✅ Best Practice: Use of method to retrieve time field increases flexibility,"[26486, 227, 6705, 19939, 25, 5765, 286, 2446, 284, 19818, 640, 2214, 5732, 13688]",0.5,234,best_practice,31,Use of method to retrieve time field increases flexibility,205,"            ""shareholding_ratio"": (""ChiGuBiLi"", to_float),","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 366, 20077, 19216, 62, 10366, 952, 1298, 5855, 1925, 72, 8205, 23286, 32304, 1600, 284, 62, 22468, 828]"
✅ Best Practice: Use of string formatting for constructing the_id,"[26486, 227, 6705, 19939, 25, 5765, 286, 4731, 33313, 329, 30580, 262, 62, 312]",0.5,258,best_practice,33,Use of string formatting for constructing the_id,234,"            ""change"": (""ZengJian"", to_float),","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 366, 3803, 1298, 5855, 57, 1516, 41, 666, 1600, 284, 62, 22468, 828]"
🧠 ML Signal: Entry point for script execution,"[8582, 100, 254, 10373, 26484, 25, 21617, 966, 329, 4226, 9706]",0.5,281,ml_signal,34,Entry point for script execution,258,            # 变动比例,"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 1303, 10263, 237, 246, 27950, 101, 162, 107, 242, 160, 122, 233]"
🧠 ML Signal: Instantiation and method call pattern,"[8582, 100, 254, 10373, 26484, 25, 24470, 3920, 290, 2446, 869, 3912]",0.5,304,ml_signal,34,Instantiation and method call pattern,281,            # 变动比例,"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 1303, 10263, 237, 246, 27950, 101, 162, 107, 242, 160, 122, 233]"
✅ Best Practice: Use of __all__ to define public API of the module,"[26486, 227, 6705, 19939, 25, 5765, 286, 11593, 439, 834, 284, 8160, 1171, 7824, 286, 262, 8265]",1.0,327,best_practice,34,Use of __all__ to define public API of the module,304,            # 变动比例,"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 1303, 10263, 237, 246, 27950, 101, 162, 107, 242, 160, 122, 233]"
